Order Date,Region,Category,Channel,Units Sold,Unit Price,Sales,Cost,Profit,Year,Month,Month Name,Quarter,Profit Margin %
2025-01-07,West,Sports & Fitness,Online,2,63.43,126.86,90.84,36.02,2025,1,Jan,1,28.39
2025-01-07,West,Home & Kitchen,Online,5,80.3,401.5,305.53,95.97,2025,1,Jan,1,23.9
2025-01-08,South,Groceries,Online,2,24.94,49.88,42.0,7.88,2025,1,Jan,1,15.8
2025-01-08,East,Electronics,Retail Store,1,214.41,214.41,176.08,38.33,2025,1,Jan,1,17.88
2025-01-08,West,Apparel,Retail Store,5,41.81,209.05,175.42,33.63,2025,1,Jan,1,16.09
2025-01-08,Central,Apparel,Retail Store,2,42.37,84.74,56.47,28.27,2025,1,Jan,1,33.36
2025-01-08,East,Electronics,Online,2,172.79,345.58,287.66,57.92,2025,1,Jan,1,16.76
2025-01-08,Central,Electronics,Online,8,163.07,1304.56,958.63,345.93,2025,1,Jan,1,26.52
2025-01-08,West,Apparel,Online,2,55.1,110.2,90.46,19.74,2025,1,Jan,1,17.91
2025-01-08,West,Home & Kitchen,Distributor,12,64.85,778.2,574.45,203.75,2025,1,Jan,1,26.18
2025-01-08,North,Sports & Fitness,Retail Store,1,53.38,53.38,36.46,16.92,2025,1,Jan,1,31.7
2025-01-08,South,Groceries,Online,1,19.45,19.45,12.72,6.73,2025,1,Jan,1,34.6
2025-01-08,South,Electronics,Online,2,225.24,450.48,344.83,105.65,2025,1,Jan,1,23.45
2025-01-08,North,Electronics,Online,3,165.61,496.83,429.78,67.05,2025,1,Jan,1,13.5
2025-01-08,Central,Apparel,Online,3,53.82,161.46,131.99,29.47,2025,1,Jan,1,18.25
2025-01-08,Central,Groceries,Retail Store,6,23.58,141.48,102.92,38.56,2025,1,Jan,1,27.25
2025-01-08,West,Home & Kitchen,Retail Store,3,70.56,211.68,150.35,61.33,2025,1,Jan,1,28.97
2025-01-08,North,Groceries,Distributor,5,24.65,123.25,89.43,33.82,2025,1,Jan,1,27.44
2025-01-08,West,Home & Kitchen,Retail Store,5,53.07,265.35,188.21,77.14,2025,1,Jan,1,29.07
2025-01-08,West,Apparel,Online,2,40.39,80.78,59.22,21.56,2025,1,Jan,1,26.69
2025-01-08,Central,Sports & Fitness,Retail Store,2,50.16,100.32,85.9,14.42,2025,1,Jan,1,14.37
2025-01-08,West,Home & Kitchen,Online,3,82.31,246.93,161.41,85.52,2025,1,Jan,1,34.63
2025-01-08,North,Electronics,Distributor,4,217.78,871.12,751.73,119.39,2025,1,Jan,1,13.71
2025-01-08,West,Groceries,Distributor,1,22.31,22.31,18.19,4.12,2025,1,Jan,1,18.47
2025-01-08,West,Apparel,Distributor,1,47.6,47.6,32.84,14.76,2025,1,Jan,1,31.01
2025-01-08,South,Groceries,Online,5,24.09,120.45,91.05,29.4,2025,1,Jan,1,24.41
2025-01-08,East,Apparel,Online,3,38.94,116.82,80.55,36.27,2025,1,Jan,1,31.05
2025-01-08,East,Electronics,Distributor,1,160.28,160.28,105.33,54.95,2025,1,Jan,1,34.28
2025-01-08,West,Apparel,Retail Store,1,54.11,54.11,46.83,7.28,2025,1,Jan,1,13.45
2025-01-08,West,Sports & Fitness,Online,3,47.59,142.77,118.09,24.68,2025,1,Jan,1,17.29
2025-01-08,West,Apparel,Distributor,3,39.47,118.41,100.42,17.99,2025,1,Jan,1,15.19
2025-01-08,West,Home & Kitchen,Online,7,55.98,391.86,292.38,99.48,2025,1,Jan,1,25.39
2025-01-09,East,Apparel,Online,4,48.85,195.4,154.02,41.38,2025,1,Jan,1,21.18
2025-01-09,South,Electronics,Online,6,201.41,1208.46,830.18,378.28,2025,1,Jan,1,31.3
2025-01-09,South,Electronics,Online,1,185.38,185.38,123.24,62.14,2025,1,Jan,1,33.52
2025-01-09,North,Electronics,Retail Store,3,162.6,487.8,408.37,79.43,2025,1,Jan,1,16.28
2025-01-09,East,Groceries,Retail Store,3,28.6,85.8,69.91,15.89,2025,1,Jan,1,18.52
2025-01-09,South,Groceries,Online,1,24.91,24.91,18.73,6.18,2025,1,Jan,1,24.81
2025-01-09,East,Home & Kitchen,Retail Store,4,81.59,326.36,267.08,59.28,2025,1,Jan,1,18.16
2025-01-09,East,Groceries,Online,2,21.66,43.32,32.23,11.09,2025,1,Jan,1,25.6
2025-01-09,West,Groceries,Retail Store,2,17.65,35.3,29.48,5.82,2025,1,Jan,1,16.49
2025-01-09,South,Electronics,Online,5,168.91,844.55,552.14,292.41,2025,1,Jan,1,34.62
2025-01-09,North,Groceries,Online,4,28.17,112.68,87.44,25.24,2025,1,Jan,1,22.4
2025-01-09,North,Home & Kitchen,Online,1,75.94,75.94,52.8,23.14,2025,1,Jan,1,30.47
2025-01-09,North,Home & Kitchen,Retail Store,6,54.18,325.08,275.02,50.06,2025,1,Jan,1,15.4
2025-01-09,South,Groceries,Retail Store,1,28.35,28.35,23.62,4.73,2025,1,Jan,1,16.68
2025-01-09,North,Groceries,Online,3,27.46,82.38,59.14,23.24,2025,1,Jan,1,28.21
2025-01-09,Central,Groceries,Distributor,1,17.61,17.61,15.36,2.25,2025,1,Jan,1,12.78
2025-01-09,East,Groceries,Retail Store,2,19.26,38.52,31.95,6.57,2025,1,Jan,1,17.06
2025-01-09,Central,Home & Kitchen,Retail Store,5,72.05,360.25,289.96,70.29,2025,1,Jan,1,19.51
2025-01-09,East,Groceries,Online,2,18.37,36.74,27.14,9.6,2025,1,Jan,1,26.13
2025-01-10,South,Sports & Fitness,Online,1,61.06,61.06,42.04,19.02,2025,1,Jan,1,31.15
2025-01-10,North,Sports & Fitness,Distributor,2,61.92,123.84,94.71,29.13,2025,1,Jan,1,23.52
2025-01-10,West,Sports & Fitness,Online,2,52.28,104.56,79.35,25.21,2025,1,Jan,1,24.11
2025-01-10,Central,Home & Kitchen,Retail Store,3,66.0,198.0,130.31,67.69,2025,1,Jan,1,34.19
2025-01-10,Central,Sports & Fitness,Retail Store,8,56.61,452.88,375.25,77.63,2025,1,Jan,1,17.14
2025-01-10,North,Apparel,Retail Store,3,42.81,128.43,94.72,33.71,2025,1,Jan,1,26.25
2025-01-10,West,Apparel,Retail Store,4,47.68,190.72,139.85,50.87,2025,1,Jan,1,26.67
2025-01-10,South,Electronics,Retail Store,1,204.92,204.92,149.79,55.13,2025,1,Jan,1,26.9
2025-01-10,East,Sports & Fitness,Retail Store,3,46.15,138.45,104.52,33.93,2025,1,Jan,1,24.51
2025-01-10,East,Apparel,Retail Store,3,43.69,131.07,93.41,37.66,2025,1,Jan,1,28.73
2025-01-10,South,Groceries,Online,5,20.0,100.0,84.55,15.45,2025,1,Jan,1,15.45
2025-01-10,North,Electronics,Online,3,224.73,674.19,504.64,169.55,2025,1,Jan,1,25.15
2025-01-10,East,Apparel,Retail Store,1,37.29,37.29,26.66,10.63,2025,1,Jan,1,28.51
2025-01-10,Central,Sports & Fitness,Retail Store,4,64.74,258.96,172.23,86.73,2025,1,Jan,1,33.49
2025-01-10,South,Apparel,Online,2,43.36,86.72,57.78,28.94,2025,1,Jan,1,33.37
2025-01-11,South,Electronics,Online,4,145.94,583.76,381.16,202.6,2025,1,Jan,1,34.71
2025-01-11,East,Home & Kitchen,Retail Store,2,52.95,105.9,89.3,16.6,2025,1,Jan,1,15.68
2025-01-11,West,Groceries,Retail Store,3,25.55,76.65,57.27,19.38,2025,1,Jan,1,25.28
2025-01-11,West,Home & Kitchen,Online,1,68.87,68.87,58.67,10.2,2025,1,Jan,1,14.81
2025-01-11,South,Sports & Fitness,Online,1,71.2,71.2,55.43,15.77,2025,1,Jan,1,22.15
2025-01-11,South,Groceries,Distributor,4,21.35,85.4,59.05,26.35,2025,1,Jan,1,30.85
2025-01-11,South,Groceries,Online,3,23.16,69.48,49.9,19.58,2025,1,Jan,1,28.18
2025-01-11,North,Sports & Fitness,Retail Store,4,71.02,284.08,195.53,88.55,2025,1,Jan,1,31.17
2025-01-11,North,Groceries,Online,7,22.55,157.85,128.94,28.91,2025,1,Jan,1,18.31
2025-01-11,Central,Electronics,Online,1,147.9,147.9,126.07,21.83,2025,1,Jan,1,14.76
2025-01-11,East,Electronics,Retail Store,4,219.97,879.88,631.11,248.77,2025,1,Jan,1,28.27
2025-01-11,South,Home & Kitchen,Retail Store,2,62.83,125.66,83.3,42.36,2025,1,Jan,1,33.71
2025-01-11,North,Apparel,Retail Store,1,57.92,57.92,39.91,18.01,2025,1,Jan,1,31.09
2025-01-11,Central,Home & Kitchen,Retail Store,2,68.64,137.28,104.57,32.71,2025,1,Jan,1,23.83
2025-01-11,South,Electronics,Retail Store,2,222.5,445.0,386.75,58.25,2025,1,Jan,1,13.09
2025-01-11,West,Apparel,Retail Store,1,47.29,47.29,39.32,7.97,2025,1,Jan,1,16.85
2025-01-11,West,Sports & Fitness,Online,3,62.74,188.22,147.44,40.78,2025,1,Jan,1,21.67
2025-01-12,North,Apparel,Online,1,53.77,53.77,37.12,16.65,2025,1,Jan,1,30.97
2025-01-12,North,Sports & Fitness,Distributor,2,48.63,97.26,76.71,20.55,2025,1,Jan,1,21.13
2025-01-12,North,Groceries,Retail Store,5,27.27,136.35,117.47,18.88,2025,1,Jan,1,13.85
2025-01-12,Central,Electronics,Retail Store,7,175.49,1228.43,1003.49,224.94,2025,1,Jan,1,18.31
2025-01-12,North,Electronics,Online,3,191.29,573.87,491.78,82.09,2025,1,Jan,1,14.3
2025-01-12,East,Groceries,Retail Store,6,25.99,155.94,128.99,26.95,2025,1,Jan,1,17.28
2025-01-12,South,Apparel,Retail Store,1,53.73,53.73,36.66,17.07,2025,1,Jan,1,31.77
2025-01-12,West,Home & Kitchen,Retail Store,3,70.54,211.62,138.25,73.37,2025,1,Jan,1,34.67
2025-01-12,South,Home & Kitchen,Retail Store,2,65.16,130.32,103.01,27.31,2025,1,Jan,1,20.96
2025-01-12,Central,Apparel,Retail Store,5,50.76,253.8,166.69,87.11,2025,1,Jan,1,34.32
2025-01-12,North,Apparel,Online,2,53.36,106.72,75.03,31.69,2025,1,Jan,1,29.69
2025-01-12,Central,Home & Kitchen,Online,2,68.3,136.6,113.76,22.84,2025,1,Jan,1,16.72
2025-01-12,Central,Apparel,Online,6,54.06,324.36,214.35,110.01,2025,1,Jan,1,33.92
2025-01-12,North,Groceries,Online,4,20.94,83.76,65.31,18.45,2025,1,Jan,1,22.03
2025-01-12,East,Home & Kitchen,Online,1,68.5,68.5,51.06,17.44,2025,1,Jan,1,25.46
2025-01-12,West,Sports & Fitness,Online,2,48.43,96.86,84.88,11.98,2025,1,Jan,1,12.37
2025-01-12,West,Groceries,Retail Store,1,27.53,27.53,24.19,3.34,2025,1,Jan,1,12.13
2025-01-12,South,Electronics,Distributor,3,192.73,578.19,458.81,119.38,2025,1,Jan,1,20.65
2025-01-12,North,Groceries,Distributor,2,21.42,42.84,28.47,14.37,2025,1,Jan,1,33.54
2025-01-12,Central,Home & Kitchen,Online,5,61.4,307.0,234.58,72.42,2025,1,Jan,1,23.59
2025-01-12,North,Apparel,Retail Store,3,42.57,127.71,106.04,21.67,2025,1,Jan,1,16.97
2025-01-12,East,Electronics,Online,9,197.91,1781.19,1210.29,570.9,2025,1,Jan,1,32.05
2025-01-12,Central,Electronics,Retail Store,11,198.5,2183.5,1497.8,685.7,2025,1,Jan,1,31.4
2025-01-13,West,Home & Kitchen,Retail Store,2,78.34,156.68,132.03,24.65,2025,1,Jan,1,15.73
2025-01-13,North,Electronics,Retail Store,4,204.82,819.28,587.47,231.81,2025,1,Jan,1,28.29
2025-01-13,West,Apparel,Retail Store,1,40.88,40.88,34.38,6.5,2025,1,Jan,1,15.9
2025-01-13,North,Electronics,Online,4,181.15,724.6,608.76,115.84,2025,1,Jan,1,15.99
2025-01-13,South,Apparel,Retail Store,6,52.68,316.08,243.5,72.58,2025,1,Jan,1,22.96
2025-01-13,West,Apparel,Distributor,4,42.32,169.28,119.81,49.47,2025,1,Jan,1,29.22
2025-01-13,Central,Groceries,Online,4,23.13,92.52,78.21,14.31,2025,1,Jan,1,15.47
2025-01-13,West,Electronics,Retail Store,1,231.57,231.57,171.66,59.91,2025,1,Jan,1,25.87
2025-01-14,North,Apparel,Retail Store,1,49.67,49.67,37.77,11.9,2025,1,Jan,1,23.96
2025-01-14,South,Apparel,Retail Store,3,36.87,110.61,96.45,14.16,2025,1,Jan,1,12.8
2025-01-14,East,Electronics,Retail Store,6,180.35,1082.1,790.73,291.37,2025,1,Jan,1,26.93
2025-01-14,West,Apparel,Online,9,43.73,393.57,328.0,65.57,2025,1,Jan,1,16.66
2025-01-14,East,Groceries,Retail Store,2,28.37,56.74,45.88,10.86,2025,1,Jan,1,19.14
2025-01-14,Central,Apparel,Online,7,50.74,355.18,236.85,118.33,2025,1,Jan,1,33.32
2025-01-14,East,Home & Kitchen,Online,2,67.08,134.16,88.33,45.83,2025,1,Jan,1,34.16
2025-01-14,South,Apparel,Online,1,54.39,54.39,35.47,18.92,2025,1,Jan,1,34.79
2025-01-14,North,Home & Kitchen,Retail Store,2,77.6,155.2,102.88,52.32,2025,1,Jan,1,33.71
2025-01-14,Central,Electronics,Online,6,206.96,1241.76,1074.21,167.55,2025,1,Jan,1,13.49
2025-01-14,South,Electronics,Online,2,179.24,358.48,280.05,78.43,2025,1,Jan,1,21.88
2025-01-14,Central,Apparel,Online,1,36.37,36.37,26.54,9.83,2025,1,Jan,1,27.03
2025-01-14,West,Sports & Fitness,Online,6,53.6,321.6,272.3,49.3,2025,1,Jan,1,15.33
2025-01-14,East,Sports & Fitness,Online,4,46.91,187.64,143.72,43.92,2025,1,Jan,1,23.41
2025-01-14,North,Home & Kitchen,Online,5,75.01,375.05,299.95,75.1,2025,1,Jan,1,20.02
2025-01-14,South,Electronics,Retail Store,8,199.04,1592.32,1337.9,254.42,2025,1,Jan,1,15.98
2025-01-15,East,Groceries,Online,7,24.91,174.37,138.53,35.84,2025,1,Jan,1,20.55
2025-01-15,Central,Groceries,Online,3,20.65,61.95,48.44,13.51,2025,1,Jan,1,21.81
2025-01-15,South,Apparel,Retail Store,1,51.16,51.16,33.53,17.63,2025,1,Jan,1,34.46
2025-01-15,Central,Electronics,Online,4,180.56,722.24,605.11,117.13,2025,1,Jan,1,16.22
2025-01-15,West,Sports & Fitness,Retail Store,1,48.56,48.56,42.23,6.33,2025,1,Jan,1,13.04
2025-01-15,West,Electronics,Online,6,146.17,877.02,670.72,206.3,2025,1,Jan,1,23.52
2025-01-15,North,Home & Kitchen,Online,1,54.72,54.72,42.37,12.35,2025,1,Jan,1,22.57
2025-01-15,North,Apparel,Online,2,51.25,102.5,67.35,35.15,2025,1,Jan,1,34.29
2025-01-15,East,Sports & Fitness,Distributor,1,52.84,52.84,37.36,15.48,2025,1,Jan,1,29.3
2025-01-15,West,Electronics,Online,5,227.77,1138.85,969.34,169.51,2025,1,Jan,1,14.88
2025-01-15,North,Home & Kitchen,Online,3,73.68,221.04,168.04,53.0,2025,1,Jan,1,23.98
2025-01-15,East,Apparel,Retail Store,5,48.16,240.8,164.91,75.89,2025,1,Jan,1,31.52
2025-01-15,West,Home & Kitchen,Online,4,78.08,312.32,205.12,107.2,2025,1,Jan,1,34.32
2025-01-15,East,Home & Kitchen,Online,1,52.73,52.73,45.97,6.76,2025,1,Jan,1,12.82
2025-01-15,Central,Home & Kitchen,Online,3,64.02,192.06,157.09,34.97,2025,1,Jan,1,18.21
2025-01-15,West,Apparel,Online,2,51.12,102.24,72.02,30.22,2025,1,Jan,1,29.56
2025-01-15,East,Apparel,Online,2,43.73,87.46,59.03,28.43,2025,1,Jan,1,32.51
2025-01-15,West,Groceries,Retail Store,1,21.77,21.77,15.91,5.86,2025,1,Jan,1,26.92
2025-01-15,West,Apparel,Retail Store,3,43.53,130.59,86.74,43.85,2025,1,Jan,1,33.58
2025-01-15,East,Sports & Fitness,Online,2,70.63,141.26,94.67,46.59,2025,1,Jan,1,32.98
2025-01-15,North,Home & Kitchen,Retail Store,1,82.85,82.85,69.53,13.32,2025,1,Jan,1,16.08
2025-01-15,South,Electronics,Online,5,196.19,980.95,814.11,166.84,2025,1,Jan,1,17.01
2025-01-16,North,Apparel,Retail Store,2,38.31,76.62,53.16,23.46,2025,1,Jan,1,30.62
2025-01-16,South,Apparel,Retail Store,1,49.62,49.62,35.97,13.65,2025,1,Jan,1,27.51
2025-01-16,West,Sports & Fitness,Retail Store,8,47.92,383.36,310.71,72.65,2025,1,Jan,1,18.95
2025-01-16,West,Groceries,Retail Store,1,21.91,21.91,17.25,4.66,2025,1,Jan,1,21.27
2025-01-16,West,Apparel,Online,1,36.16,36.16,27.23,8.93,2025,1,Jan,1,24.7
2025-01-16,North,Home & Kitchen,Retail Store,3,71.57,214.71,188.88,25.83,2025,1,Jan,1,12.03
2025-01-16,Central,Electronics,Online,1,157.84,157.84,136.09,21.75,2025,1,Jan,1,13.78
2025-01-16,East,Home & Kitchen,Retail Store,1,57.44,57.44,46.52,10.92,2025,1,Jan,1,19.01
2025-01-16,North,Home & Kitchen,Retail Store,2,74.44,148.88,114.4,34.48,2025,1,Jan,1,23.16
2025-01-16,West,Sports & Fitness,Online,6,57.76,346.56,231.32,115.24,2025,1,Jan,1,33.25
2025-01-16,West,Home & Kitchen,Distributor,1,80.56,80.56,52.54,28.02,2025,1,Jan,1,34.78
2025-01-16,West,Apparel,Retail Store,4,47.52,190.08,163.83,26.25,2025,1,Jan,1,13.81
2025-01-16,South,Apparel,Online,1,36.17,36.17,30.95,5.22,2025,1,Jan,1,14.43
2025-01-16,East,Sports & Fitness,Online,3,68.67,206.01,153.97,52.04,2025,1,Jan,1,25.26
2025-01-16,South,Apparel,Online,2,44.55,89.1,76.44,12.66,2025,1,Jan,1,14.21
2025-01-16,North,Home & Kitchen,Online,1,55.1,55.1,36.66,18.44,2025,1,Jan,1,33.47
2025-01-16,South,Groceries,Retail Store,1,25.34,25.34,17.81,7.53,2025,1,Jan,1,29.72
2025-01-16,East,Apparel,Online,7,39.49,276.43,195.13,81.3,2025,1,Jan,1,29.41
2025-01-16,South,Sports & Fitness,Retail Store,1,53.54,53.54,44.63,8.91,2025,1,Jan,1,16.64
2025-01-16,South,Sports & Fitness,Online,1,61.41,61.41,43.81,17.6,2025,1,Jan,1,28.66
2025-01-17,East,Home & Kitchen,Online,6,74.61,447.66,363.6,84.06,2025,1,Jan,1,18.78
2025-01-17,West,Apparel,Online,2,39.7,79.4,53.72,25.68,2025,1,Jan,1,32.34
2025-01-17,Central,Groceries,Online,5,18.4,92.0,69.36,22.64,2025,1,Jan,1,24.61
2025-01-17,East,Electronics,Online,1,159.5,159.5,123.72,35.78,2025,1,Jan,1,22.43
2025-01-17,North,Apparel,Online,7,47.29,331.03,278.43,52.6,2025,1,Jan,1,15.89
2025-01-17,North,Sports & Fitness,Retail Store,1,49.25,49.25,32.53,16.72,2025,1,Jan,1,33.95
2025-01-17,West,Apparel,Distributor,7,46.26,323.82,218.76,105.06,2025,1,Jan,1,32.44
2025-01-17,East,Groceries,Retail Store,1,21.19,21.19,14.01,7.18,2025,1,Jan,1,33.88
2025-01-17,West,Apparel,Retail Store,2,38.8,77.6,52.32,25.28,2025,1,Jan,1,32.58
2025-01-17,Central,Electronics,Distributor,10,191.61,1916.1,1307.02,609.08,2025,1,Jan,1,31.79
2025-01-17,South,Sports & Fitness,Retail Store,4,63.21,252.84,190.37,62.47,2025,1,Jan,1,24.71
2025-01-17,South,Groceries,Distributor,3,17.83,53.49,41.68,11.81,2025,1,Jan,1,22.08
2025-01-17,North,Electronics,Retail Store,3,163.78,491.34,409.22,82.12,2025,1,Jan,1,16.71
2025-01-17,Central,Home & Kitchen,Online,2,52.43,104.86,83.75,21.11,2025,1,Jan,1,20.13
2025-01-17,South,Apparel,Distributor,10,53.19,531.9,429.25,102.65,2025,1,Jan,1,19.3
2025-01-17,South,Groceries,Online,1,21.43,21.43,15.2,6.23,2025,1,Jan,1,29.07
2025-01-18,South,Electronics,Online,1,157.01,157.01,120.14,36.87,2025,1,Jan,1,23.48
2025-01-18,West,Sports & Fitness,Online,1,56.51,56.51,41.46,15.05,2025,1,Jan,1,26.63
2025-01-18,West,Apparel,Retail Store,2,55.99,111.98,76.14,35.84,2025,1,Jan,1,32.01
2025-01-18,East,Electronics,Distributor,1,144.12,144.12,104.03,40.09,2025,1,Jan,1,27.82
2025-01-18,South,Apparel,Online,3,53.84,161.52,117.57,43.95,2025,1,Jan,1,27.21
2025-01-18,Central,Apparel,Retail Store,11,56.75,624.25,511.19,113.06,2025,1,Jan,1,18.11
2025-01-18,South,Electronics,Retail Store,3,202.73,608.19,525.2,82.99,2025,1,Jan,1,13.65
2025-01-18,North,Apparel,Online,5,54.2,271.0,221.23,49.77,2025,1,Jan,1,18.37
2025-01-18,West,Groceries,Distributor,5,25.43,127.15,109.39,17.76,2025,1,Jan,1,13.97
2025-01-18,West,Groceries,Online,1,24.62,24.62,16.5,8.12,2025,1,Jan,1,32.98
2025-01-18,North,Electronics,Online,4,219.68,878.72,669.52,209.2,2025,1,Jan,1,23.81
2025-01-18,West,Home & Kitchen,Distributor,1,63.24,63.24,45.4,17.84,2025,1,Jan,1,28.21
2025-01-18,East,Sports & Fitness,Retail Store,4,68.63,274.52,204.64,69.88,2025,1,Jan,1,25.46
2025-01-18,West,Groceries,Online,1,27.42,27.42,23.7,3.72,2025,1,Jan,1,13.57
2025-01-18,North,Groceries,Distributor,6,21.65,129.9,96.67,33.23,2025,1,Jan,1,25.58
2025-01-18,Central,Sports & Fitness,Retail Store,6,66.69,400.14,328.02,72.12,2025,1,Jan,1,18.02
2025-01-18,North,Electronics,Retail Store,10,168.89,1688.9,1358.85,330.05,2025,1,Jan,1,19.54
2025-01-18,East,Electronics,Retail Store,1,166.55,166.55,140.13,26.42,2025,1,Jan,1,15.86
2025-01-18,Central,Home & Kitchen,Online,2,60.75,121.5,87.79,33.71,2025,1,Jan,1,27.74
2025-01-18,Central,Apparel,Online,1,49.33,49.33,32.61,16.72,2025,1,Jan,1,33.89
2025-01-18,Central,Groceries,Retail Store,1,25.67,25.67,20.83,4.84,2025,1,Jan,1,18.85
2025-01-18,North,Groceries,Distributor,1,27.1,27.1,17.89,9.21,2025,1,Jan,1,33.99
2025-01-18,North,Sports & Fitness,Online,2,61.55,123.1,94.23,28.87,2025,1,Jan,1,23.45
2025-01-18,North,Home & Kitchen,Online,3,69.5,208.5,136.03,72.47,2025,1,Jan,1,34.76
2025-01-18,Central,Electronics,Online,3,189.32,567.96,397.16,170.8,2025,1,Jan,1,30.07
2025-01-18,Central,Electronics,Distributor,2,149.11,298.22,203.01,95.21,2025,1,Jan,1,31.93
2025-01-19,South,Home & Kitchen,Retail Store,1,64.04,64.04,42.57,21.47,2025,1,Jan,1,33.53
2025-01-19,West,Home & Kitchen,Online,5,55.69,278.45,188.98,89.47,2025,1,Jan,1,32.13
2025-01-19,North,Apparel,Distributor,1,55.04,55.04,44.32,10.72,2025,1,Jan,1,19.48
2025-01-19,West,Electronics,Distributor,2,205.79,411.58,326.99,84.59,2025,1,Jan,1,20.55
2025-01-19,West,Electronics,Retail Store,4,181.72,726.88,510.9,215.98,2025,1,Jan,1,29.71
2025-01-19,West,Groceries,Online,7,22.28,155.96,134.49,21.47,2025,1,Jan,1,13.77
2025-01-19,Central,Groceries,Distributor,1,24.52,24.52,20.07,4.45,2025,1,Jan,1,18.15
2025-01-19,North,Apparel,Online,6,50.11,300.66,248.36,52.3,2025,1,Jan,1,17.4
2025-01-19,North,Apparel,Distributor,7,49.1,343.7,226.02,117.68,2025,1,Jan,1,34.24
2025-01-19,Central,Home & Kitchen,Retail Store,1,79.52,79.52,59.06,20.46,2025,1,Jan,1,25.73
2025-01-19,East,Apparel,Retail Store,4,51.59,206.36,142.0,64.36,2025,1,Jan,1,31.19
2025-01-19,South,Sports & Fitness,Retail Store,4,62.38,249.52,208.93,40.59,2025,1,Jan,1,16.27
2025-01-19,East,Electronics,Distributor,1,179.12,179.12,119.81,59.31,2025,1,Jan,1,33.11
2025-01-19,West,Groceries,Retail Store,10,25.26,252.6,175.11,77.49,2025,1,Jan,1,30.68
2025-01-19,East,Electronics,Online,2,215.48,430.96,289.4,141.56,2025,1,Jan,1,32.85
2025-01-19,South,Apparel,Online,6,36.43,218.58,180.2,38.38,2025,1,Jan,1,17.56
2025-01-19,Central,Electronics,Distributor,2,194.74,389.48,258.32,131.16,2025,1,Jan,1,33.68
2025-01-19,North,Apparel,Retail Store,3,56.39,169.17,131.6,37.57,2025,1,Jan,1,22.21
2025-01-19,North,Electronics,Online,1,166.52,166.52,138.25,28.27,2025,1,Jan,1,16.98
2025-01-19,East,Sports & Fitness,Online,2,58.28,116.56,99.37,17.19,2025,1,Jan,1,14.75
2025-01-19,Central,Home & Kitchen,Online,11,68.31,751.41,544.76,206.65,2025,1,Jan,1,27.5
2025-01-20,South,Groceries,Online,5,20.78,103.9,80.78,23.12,2025,1,Jan,1,22.25
2025-01-20,West,Home & Kitchen,Retail Store,1,83.42,83.42,69.85,13.57,2025,1,Jan,1,16.27
2025-01-20,Central,Home & Kitchen,Online,6,52.15,312.9,256.35,56.55,2025,1,Jan,1,18.07
2025-01-20,East,Groceries,Retail Store,6,23.77,142.62,123.17,19.45,2025,1,Jan,1,13.64
2025-01-20,Central,Apparel,Retail Store,2,37.12,74.24,62.3,11.94,2025,1,Jan,1,16.08
2025-01-20,South,Apparel,Online,9,46.58,419.22,337.96,81.26,2025,1,Jan,1,19.38
2025-01-20,East,Sports & Fitness,Online,5,65.95,329.75,264.36,65.39,2025,1,Jan,1,19.83
2025-01-20,North,Sports & Fitness,Retail Store,4,53.95,215.8,146.92,68.88,2025,1,Jan,1,31.92
2025-01-20,North,Electronics,Retail Store,1,148.86,148.86,116.66,32.2,2025,1,Jan,1,21.63
2025-01-20,East,Sports & Fitness,Online,6,55.53,333.18,225.26,107.92,2025,1,Jan,1,32.39
2025-01-20,South,Apparel,Online,5,40.4,202.0,150.92,51.08,2025,1,Jan,1,25.29
2025-01-20,South,Apparel,Online,9,39.82,358.38,262.66,95.72,2025,1,Jan,1,26.71
2025-01-20,West,Sports & Fitness,Online,7,67.7,473.9,311.73,162.17,2025,1,Jan,1,34.22
2025-01-20,Central,Electronics,Distributor,4,167.34,669.36,459.52,209.84,2025,1,Jan,1,31.35
2025-01-20,West,Sports & Fitness,Online,3,64.22,192.66,147.55,45.11,2025,1,Jan,1,23.41
2025-01-20,North,Electronics,Online,6,166.62,999.72,804.8,194.92,2025,1,Jan,1,19.5
2025-01-21,North,Apparel,Retail Store,3,54.56,163.68,118.94,44.74,2025,1,Jan,1,27.33
2025-01-21,East,Electronics,Retail Store,1,194.55,194.55,165.27,29.28,2025,1,Jan,1,15.05
2025-01-21,North,Sports & Fitness,Online,1,52.24,52.24,34.3,17.94,2025,1,Jan,1,34.34
2025-01-21,West,Groceries,Online,1,26.24,26.24,18.4,7.84,2025,1,Jan,1,29.88
2025-01-21,North,Groceries,Distributor,15,25.31,379.65,305.79,73.86,2025,1,Jan,1,19.45
2025-01-21,South,Electronics,Online,7,183.94,1287.58,1038.11,249.47,2025,1,Jan,1,19.38
2025-01-21,West,Apparel,Online,3,42.39,127.17,84.73,42.44,2025,1,Jan,1,33.37
2025-01-21,North,Electronics,Retail Store,3,194.05,582.15,440.9,141.25,2025,1,Jan,1,24.26
2025-01-21,East,Home & Kitchen,Retail Store,2,79.45,158.9,107.74,51.16,2025,1,Jan,1,32.2
2025-01-21,East,Electronics,Online,4,170.13,680.52,566.71,113.81,2025,1,Jan,1,16.72
2025-01-21,West,Electronics,Retail Store,1,155.01,155.01,133.1,21.91,2025,1,Jan,1,14.13
2025-01-22,East,Electronics,Online,2,185.03,370.06,268.26,101.8,2025,1,Jan,1,27.51
